ENTITY_CD,SCHOOL_NAME,YEAR,DISTRICT_CD,DISTRICT_NAME,CSO_NAME,STREET,CITY,PHONE,GRADE_RANGE,NUM_TEACH,NUM_NO_VALID_CERT,PER_NO_VALID_CERT,NUM_TEACH_OUT_CERT,PER_TEACH_OUT_CERT,NUM_FEWER_3YRS_EXP,PER_FEWER_3YRS_EXP,NUM_MAS_PLUS,PER_MAS_PLUS,NUM_CORE,PER_NOT_HQ,NUM_CLASS,NUM_NO_APPROP_CERT,PER_NO_APPROP_CERT,PER_TURN_FIVE_YRS,PER_TURN_ALL,NUM_FT_OTH_PROF_STAFF,NUM_PT_OTH_PROF_STAFF,NUM_FT_PARAPROFESSIONALS,NUM_PT_PARAPROFESSIONALS,NUM_FT_ASST_PRINCIPALS,NUM_PT_ASST_PRINCIPALS,NUM_FT_PRINCIPALS,NUM_PT_PRINCIPALS
331900010678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,2016,33190001,NYC GEOG DIST 19,MALIK SMALL,605 SHEPHERD AVE,BROOKLYN,7182574061,"6-8, US",19,0,0,4,21,2,11,4,21,46,20,75,17,23,,,3,0,0,0,1,0,1,0
331900010760,HIGHLAND PARK COMMUNITY SCHOOL,2016,33190001,NYC GEOG DIST 19,JAMILAH SEIFULLAH,528 RIDGEWOOD AVE,BROOKLYN,7182351785,5-7,16,2,13,7,44,5,31,6,38,42,26,60,16,27,,,1,0,0,0,0,0,1,0
331900011404,ACADEMY FOR YOUNG WRITERS,2016,33190001,NYC GEOG DIST 19,COURTNEY WINKFIELD,1065 ELTON ST,BROOKLYN,7186887230,"6-12, US",46,4,9,24,52,16,35,9,20,167,28,222,86,39,,,3,0,0,0,4,0,1,0
331900011409,EAST NEW YORK FAMILY ACADEMY,2016,33190001,NYC GEOG DIST 19,ANTHONY YARD,2057 LINDEN BLVD,BROOKLYN,7189270012,"6-12, UE, US",33,0,0,6,18,7,21,12,36,118,13,131,18,14,,,4,0,0,0,2,0,1,0
331900011422,SPRING CREEK COMMUNITY SCHOOL,2016,33190001,NYC GEOG DIST 19,CHRISTINE KOZA,1065 ELTON ST,BROOKLYN,7186887200,"6-9, UE",27,3,11,8,30,12,44,7,26,63,24,80,22,28,,,4,0,0,0,1,0,1,0
331900011502,FDNY HIGH SCHOOL FOR FIRE AND LIFE SAFETY,2016,33190001,NYC GEOG DIST 19,JAMES ANDERSON,400 PENNSYLVANIA AVE,BROOKLYN,7189220389,"9-12, US",20,1,5,6,30,4,20,9,45,99,30,107,33,31,,,5,0,0,0,2,0,1,0
331900011504,HIGH SCHOOL FOR CIVIL RIGHTS,2016,33190001,NYC GEOG DIST 19,MICHAEL STEELE,400 PENNSYLVANIA AVE,BROOKLYN,7189226289,"9-12, US",19,0,0,1,5,1,5,9,47,51,4,83,2,2,,,1,0,0,0,2,0,1,0
331900011507,PERFORMING ARTS AND TECHNOLOGY HIGH SCHOOL,2016,33190001,NYC GEOG DIST 19,FRANKLIN ENCARNACION,400 PENNSYLVANIA AVE,BROOKLYN,7189220762,"9-12, US",28,5,18,10,36,3,11,12,43,169,26,185,56,30,,,2,0,0,0,2,0,1,0
331900011510,WORLD ACADEMY FOR TOTAL COMMUNITY HEALTH,2016,33190001,NYC GEOG DIST 19,CLAUDETTE CHRISTIE,400 PENNSYLVANIA AVE,BROOKLYN,7189220650,9-12,17,0,0,8,47,2,12,7,41,89,22,104,26,25,,,3,1,0,0,2,0,1,0
331900011583,MULTICULTURAL HIGH SCHOOL,2016,33190001,NYC GEOG DIST 19,ALEXANDRA HERNANDEZ,999 JAMAICA AVE-RM 436,BROOKLYN,7188272796,9-12,14,1,7,3,21,2,14,9,64,55,11,72,10,14,,,2,0,0,0,1,0,1,0
331900011615,TRANSIT TECH CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,2016,33190001,NYC GEOG DIST 19,MARLON BYNUM,1 WELLS ST,BROOKLYN,7186475204,"8-12, US",65,0,0,26,40,4,6,42,65,255,23,355,98,28,,,8,0,0,0,7,0,1,0
331900011618,ACADEMY OF INNOVATIVE TECHNOLOGY,2016,33190001,NYC GEOG DIST 19,CYNTHIA FOWLKES,999 JAMAICA AVE,BROOKLYN,7188272469,"9-12, US",38,1,3,22,58,4,11,13,34,140,36,214,89,42,,,4,1,0,0,2,0,1,0
331900011639,BROOKLYN LAB SCHOOL,2016,33190001,NYC GEOG DIST 19,RENEL PITON,999 JAMAICA AVE,BROOKLYN,7182353592,"9-12, US",19,1,5,11,58,4,21,7,37,113,38,128,50,39,,,3,0,0,0,3,0,1,0
331900011659,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,2016,33190001,NYC GEOG DIST 19,AMY YAGER,999 JAMAICA AVE,BROOKLYN,7186471672,"9-12, US",23,0,0,1,4,5,22,7,30,81,4,118,4,3,,,2,0,0,0,2,0,1,0
331900011660,W H MAXWELL CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,2016,33190001,NYC GEOG DIST 19,JOCELYN BADETTE,145 PENNSYLVANIA AVE,BROOKLYN,7183459100,"8-12, US",40,0,0,14,35,1,3,23,58,164,36,212,77,36,,,8,1,0,0,2,0,1,0
331900011683,"SCHOOL FOR CLASSICS:  AN ACADEMY OF THINKERS, WRITERS AND PERFORMERS (THE)",2016,33190001,NYC GEOG DIST 19,DEBORAH SCHAEFER,370 FOUNTAIN AVE,BROOKLYN,7182771069,"8-12, US",23,1,4,5,22,1,4,9,39,76,21,96,21,22,,,2,0,0,0,2,0,1,0
331900011764,URBAN ASSEMBLY SCHOOL FOR COLLABORATIVE HEALTHCARE,2016,33190001,NYC GEOG DIST 19,KEVIN BRADLEY,999 JAMAICA AVE,BROOKLYN,7182771572,9-10,9,2,22,5,56,6,67,0,0,39,33,42,16,38,,,2,0,0,0,0,0,1,0
331900860880,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,2016,,,INJY CARPENTER,557 PENNSYLVANIA AVE,BROOKLYN,7184854924,"K-11, US",85,32,38,32,38,22,26,1,1,117,30,127,50,39,41,38,18,1,0,0,12,0,9,0
331900860891,UFT CHARTER SCHOOL,2016,,,MICHELLE BODDEN-WHITE,800 VAN SICLEN,BROOKLYN,7189275540,"K, 2, 4-5, 9-12, US",25,0,0,0,0,7,28,8,32,77,0,95,0,0,74,77,30,1,0,0,3,0,2,0
331900860933,ACHIEVEMENT FIRST APOLLO CHARTER SCHOOL,2016,,,JABARI SIMS,350 LINWOOD ST,BROOKLYN,3474712620,K-6,55,34,62,34,62,28,51,0,0,108,24,141,84,60,39,46,8,0,0,0,8,0,2,0
331900860958,BROOKLYN SCHOLARS CHARTER SCHOOL,2016,,,DESIREE KIRTON,2635 LINDEN BLVD,BROOKLYN,7183489360,K-8,37,6,16,6,16,17,46,0,0,90,0,141,28,20,40,37,1,2,0,0,4,0,1,0
331900860972,HYDE LEADERSHIP CHARTER SCHOOL OF BROOKLYN,2016,,,SANDRA DUPREE,330 ALABAMA AVE,BROOKLYN,7184955620,K-5,40,12,30,12,30,6,15,4,10,39,31,44,12,27,25,32,9,0,0,0,0,0,2,0
331900860973,IMAGINE ME LEADERSHIP CHARTER SCHOOL,2016,,,BEVON THOMPSON,818 SCHENCK AVE,BROOKLYN,3479852140,K-5,17,6,35,6,35,4,24,1,6,15,27,17,6,35,20,40,11,0,0,0,2,0,2,0
331900860993,ACHIEVEMENT FIRST ASPIRE CHARTER SCHOOL,2016,,,ALINA YANG,982 HEGEMAN AVE,BROOKLYN,3478380205,K-3,30,15,50,15,50,18,60,0,0,34,53,38,22,58,32,36,7,0,0,0,4,0,1,0
331900860997,INVICTUS PREPARATORY CHARTER SCHOOL,2016,,,CAMILLE BELL,370 FOUNTAIN AVE-3RD FL,BROOKLYN,7182351682,5-8,8,1,13,1,13,3,38,0,0,8,12,14,1,7,88,84,8,0,0,0,1,0,1,0
331900861072,ACHIEVEMENT FIRST LINDEN CHARTER SCHOOL,2016,,,HEATHER GAYLE,800 VAN SICLEN AVE,BROOKLYN,3474712700,K-2,22,13,59,13,59,11,50,0,0,49,49,50,30,60,42,43,2,0,0,0,3,0,1,0
332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,2016,33200001,NYC GEOG DIST 20,KARINA COSTANTINO,415 89TH ST,BROOKLYN,7187594908,"PK-12, UE, US",3172,17,1,282,9,328,10,1773,56,8402,11,11563,1152,10,10,10,367,18,43,0,123,4,43,1
332000010030,PS/IS 30 MARY WHITE OVINGTON,2016,33200001,NYC GEOG DIST 20,CAROL HEERAMAN,7002 4TH AVE,BROOKLYN,7184918400,"K-2, 6-8",53,0,0,8,15,7,13,12,23,92,21,139,28,20,,,6,0,0,0,2,0,1,0
332000010048,PS 48 MAPLETON,2016,33200001,NYC GEOG DIST 20,DIANE PICUCCI,6015 18TH AVE,BROOKLYN,7182323873,"K-5, UE",42,0,0,0,0,2,5,27,64,146,0,220,0,0,,,7,0,0,0,1,0,1,0
332000010062,JHS 62 DITMAS,2016,33200001,NYC GEOG DIST 20,BARRY KEVORKIAN,700 CORTELYOU RD,BROOKLYN,7189415450,"5-8, UE, US",86,0,0,17,20,6,7,47,55,298,21,369,65,18,,,8,0,0,0,4,0,1,0
332000010069,PS 69 VINCENT D GRIPPO SCHOOL,2016,33200001,NYC GEOG DIST 20,JAYNEMARIE CAPETANAKIS,6302 9TH AVE,BROOKLYN,7186303899,"K-5, UE",55,0,0,0,0,3,5,40,73,105,0,180,0,0,,,6,0,0,0,2,0,1,0
332000010102,PS 102 BAYVIEW (THE),2016,33200001,NYC GEOG DIST 20,CORNELIA SICHENZE,211 72ND ST,BROOKLYN,7187487404,"K-5, UE",91,0,0,2,2,11,12,54,59,110,3,188,3,2,,,10,2,0,0,2,0,1,0
332000010104,PS/IS 104 FORT HAMILTON SCHOOL (THE),2016,33200001,NYC GEOG DIST 20,MARIE DIBELLA,9115 5TH AVE,BROOKLYN,7188364630,"K-8, UE",71,0,0,10,14,1,1,39,55,138,26,218,40,18,,,8,1,0,0,3,0,1,0
332000010105,PS 105 BLYTHEBOURNE (THE),2016,33200001,NYC GEOG DIST 20,JOHANNA CASTRONOVO,1031 59TH ST,BROOKLYN,7184383230,"K-5, UE",92,0,0,1,1,7,8,48,52,102,1,185,1,1,,,7,0,0,0,4,0,1,0
332000010112,PS 112 LEFFERTS PARK,2016,33200001,NYC GEOG DIST 20,LOUISE VERDEMARE,7115 15TH AVE,BROOKLYN,7182320685,K-5,50,0,0,0,0,4,8,30,60,80,0,139,0,0,,,7,0,0,0,1,0,1,0
332000010127,PS 127 MCKINLEY PARK,2016,33200001,NYC GEOG DIST 20,AGATHA ALICANDRO,7805 7TH AVE,BROOKLYN,7188332323,K-5,40,0,0,0,0,4,10,26,65,48,0,74,0,0,,,7,0,0,0,2,0,1,0
332000010160,PS 160 WILLIAM T SAMPSON,2016,33200001,NYC GEOG DIST 20,MARGARET RUSSO,5105 FORT HAMILTON PKWY,BROOKLYN,7184380337,"K-5, UE",96,1,1,3,3,18,19,46,48,248,1,327,4,1,,,9,0,0,0,3,0,1,0
332000010163,PS 163 BATH BEACH,2016,33200001,NYC GEOG DIST 20,JESSICA RICCIO,109 BAY 14TH ST,BROOKLYN,7182369003,K-8,46,0,0,1,2,0,0,35,76,96,3,127,4,3,,,7,0,0,0,1,0,1,0
332000010164,PS 164 CAESAR RODNEY,2016,33200001,NYC GEOG DIST 20,ERICA STEINBERG,4211 14TH AVE,BROOKLYN,7188544100,"K-5, UE",45,0,0,0,0,3,7,20,44,81,0,135,1,1,,,6,0,0,0,1,0,1,0
332000010170,RALPH A FABRIZIO SCHOOL,2016,33200001,NYC GEOG DIST 20,ZHEN WU,7109 6TH AVE,BROOKLYN,7187480333,"K-5, UE",68,0,0,0,0,9,13,37,54,74,0,122,0,0,,,7,0,0,0,2,0,1,0
332000010176,PS 176 OVINGTON,2016,33200001,NYC GEOG DIST 20,ELIZABETH CULKIN,1225 69TH ST,BROOKLYN,7182367755,"K-5, UE",90,0,0,0,0,15,17,41,46,88,0,121,1,1,,,12,0,0,0,2,0,1,0
332000010179,PS 179 KENSINGTON,2016,33200001,NYC GEOG DIST 20,BERNADETTE AMATO,202 AVE C,BROOKLYN,7184384010,K-5,63,0,0,1,2,4,6,24,38,149,0,215,1,0,,,11,0,0,0,2,0,1,0
332000010180,SEEALL ACADEMY (THE),2016,33200001,NYC GEOG DIST 20,GARY WILLIAMS,5601 16TH AVE,BROOKLYN,7188518070,"K-8, UE, US",87,1,1,14,16,6,7,53,61,235,21,332,60,18,,,9,0,0,0,5,0,1,0
332000010185,PS 185 WALTER KASSENBROCK,2016,33200001,NYC GEOG DIST 20,KENNETH LLINAS,8601 RIDGE BLVD,BROOKLYN,7187456610,"K-5, UE",41,0,0,0,0,1,2,25,61,150,0,180,1,1,,,7,2,0,0,1,0,1,0
332000010186,PS 186 DR IRVING A GLADSTONE,2016,33200001,NYC GEOG DIST 20,BAYAN CADOTTE,7601 19TH AVE,BROOKLYN,7182367071,"K-5, UE",61,0,0,2,3,7,11,35,57,64,2,120,2,2,,,8,0,0,0,3,0,1,0
332000010187,IS 187 CHRISTA MCAULIFFE SCHOOL (THE),2016,33200001,NYC GEOG DIST 20,JUSTIN BERMAN,1171 65TH ST,BROOKLYN,7182363394,"6-8, UE, US",56,1,2,19,34,6,11,37,66,228,27,308,80,26,,,7,0,0,0,3,0,1,0
332000010192,PS 192 MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,2016,33200001,NYC GEOG DIST 20,LISET ISAAC,4715 18TH AVE,BROOKLYN,7186333061,"K-8, UE",57,2,4,5,9,7,12,31,54,109,12,177,20,11,,,6,3,0,0,2,2,1,0
332000010200,PS 200 BENSON SCHOOL,2016,33200001,NYC GEOG DIST 20,JAVIER MUNIZ,1940 BENSON AVE,BROOKLYN,7182365466,"K-5, UE",78,1,1,3,4,4,5,49,63,110,4,165,4,2,,,8,1,0,0,3,0,1,0
332000010201,JHS 201 DYKER HEIGHTS (THE),2016,33200001,NYC GEOG DIST 20,ROBERT CIULLA,8010 12TH AVE,BROOKLYN,7188339363,"5-8, US",81,0,0,12,15,1,1,56,69,245,16,333,40,12,,,7,1,0,0,3,0,1,0
332000010204,PS 204 VINCE LOMBARDI,2016,33200001,NYC GEOG DIST 20,NANCY TOMASUOLO,8101 15TH AVE,BROOKLYN,7182362906,"K-5, UE",76,0,0,0,0,7,9,54,71,245,0,341,2,1,,,12,1,0,0,3,0,1,0
332000010205,PS 205 CLARION,2016,33200001,NYC GEOG DIST 20,BETH GRATER,6701 20TH AVE,BROOKLYN,7182362380,"K-5, UE, US",81,0,0,1,1,11,14,48,59,95,0,191,0,0,,,12,1,0,0,3,0,1,0
332000010220,JHS 220 JOHN J PERSHING,2016,33200001,NYC GEOG DIST 20,LORETTA WITEK,4812 9TH AVE,BROOKLYN,7186338200,"5-8, US",104,1,1,23,22,12,12,50,48,268,24,383,85,22,,,9,0,0,0,3,0,1,0
332000010223,JHS 223 MONTAUK (THE),2016,33200001,NYC GEOG DIST 20,ANDREW FRANK,4200 16TH AVE,BROOKLYN,7184380155,"K, 6-8, UE, US",69,0,0,19,28,4,6,41,59,211,22,297,78,26,,,6,1,0,0,2,0,1,0
332000010227,JHS 227 EDWARD B SHALLOW,2016,33200001,NYC GEOG DIST 20,EDWIN HERNANDEZ,6500 16TH AVE,BROOKLYN,7182568218,"K, 6-8, UE",82,0,0,6,7,1,1,56,68,307,10,408,31,8,,,9,1,0,0,3,0,1,0
332000010229,PS 229 DYKER,2016,33200001,NYC GEOG DIST 20,ROBERT ZAPPULLA,1400 BENSON AVE,BROOKLYN,7182365447,"K-8, UE",67,0,0,2,3,1,1,43,64,221,2,254,5,2,,,5,1,0,0,1,2,1,0
332000010247,PS 247,2016,33200001,NYC GEOG DIST 20,CHRISTOPHER OGNO,7000 21ST AVE,BROOKLYN,7182364205,"K-5, UE",59,0,0,1,2,5,8,39,66,48,2,101,1,1,,,3,0,0,0,2,0,1,0
332000010259,JHS 259 WILLIAM MCKINLEY,2016,33200001,NYC GEOG DIST 20,JANICE GEARY,7301 FT HAMILTON PKWY,BROOKLYN,7188331000,"5-8, UE, US",91,0,0,15,16,7,8,49,54,334,19,396,78,20,,,6,0,0,0,4,0,1,0
332000010264,PS 264 BAY RIDGE ELEMENTARY SCHOOL FOR THE ARTS,2016,33200001,NYC GEOG DIST 20,PATRICE EDISON,371 89TH ST,BROOKLYN,7186301650,"K-5, UE",38,0,0,0,0,3,8,13,34,61,0,90,1,1,,,6,0,0,0,1,0,1,0
332000010310,SCHOOL FOR FUTURE LEADERS (THE),2016,33200001,NYC GEOG DIST 20,YUQING HONG,942 62ND ST,BROOKLYN,7184917670,"K-5, UE",33,0,0,3,9,3,9,16,48,122,7,156,15,10,,,3,0,0,0,2,0,1,0
332000010503,PS 503 SCHOOL OF DISCOVERY (THE),2016,33200001,NYC GEOG DIST 20,BERNADETTE FITZGERALD,330 59TH ST,BROOKLYN,7184395962,"K-6, UE, US",100,2,2,4,4,26,26,47,47,216,3,318,26,8,,,13,0,0,0,2,0,1,0
332000010506,PS 506 SCHOOL OF JOURNALISM AND TECHNOLOGY (THE),2016,33200001,NYC GEOG DIST 20,LISA SARNICOLA,330 59TH ST,BROOKLYN,7184920087,K-5,62,0,0,0,0,10,16,25,40,175,0,234,0,0,,,9,0,0,0,2,0,1,0
332000010682,ACADEMY OF TALENTED SCHOLARS (THE),2016,33200001,NYC GEOG DIST 20,JOSEPHIN SPORTELLA-GIUSTO,50 AVE P,BROOKLYN,7186212730,K-5,52,0,0,0,0,12,23,17,33,144,0,220,0,0,,,6,1,0,0,0,0,1,0
332000010686,BROOKLYN SCHOOL OF INQUIRY,2016,33200001,NYC GEOG DIST 20,DONNA TAYLOR,50 AVE P,BROOKLYN,7186215730,"K-7, UE",28,0,0,1,4,4,14,18,64,49,2,64,2,3,,,3,0,0,0,1,0,1,0
332000010748,PS 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,2016,33200001,NYC GEOG DIST 20,URSULA ANNIO,1664 BENSON AVE,BROOKLYN,7183823130,"K-5, UE",41,0,0,0,0,12,29,18,44,116,0,161,0,0,,,4,0,0,0,1,0,1,0
332000010971,"SCHOOL OF MATH, SCIENCE AND HEALTHY LIVING (THE)",2016,33200001,NYC GEOG DIST 20,RUTH STANISLAUS,6214 4TH AVE,BROOKLYN,7187652200,K-5,34,0,0,2,6,7,21,11,32,117,5,149,6,4,,,4,0,0,0,1,0,1,0
332000011445,NEW UTRECHT HIGH SCHOOL,2016,33200001,NYC GEOG DIST 20,MAUREEN GOLDFARB,1601 80TH ST,BROOKLYN,7182322500,"9-12, US",184,1,1,26,14,11,6,109,59,654,17,849,122,14,,,24,0,0,0,10,0,1,0
332000011485,HIGH SCHOOL OF TELECOMMUNICATIONS ARTS AND TECHNOLOGY,2016,33200001,NYC GEOG DIST 20,XHENETE SHEPARD,350 67TH ST,BROOKLYN,7187593400,"9-12, US",82,1,1,4,5,19,23,38,46,260,3,360,27,8,,,9,0,0,0,6,0,1,0
332000011490,FORT HAMILTON HIGH SCHOOL,2016,33200001,NYC GEOG DIST 20,KAYE HOULIHAN,8301 SHORE RD,BROOKLYN,7187481537,"9-12, US",218,4,2,45,21,26,12,127,58,976,14,1193,179,15,,,28,0,0,0,11,0,1,0
332000011505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,2016,33200001,NYC GEOG DIST 20,STEVEN DEMARCO,5800 20TH AVE,BROOKLYN,7186218800,"8-12, US",182,0,0,20,11,11,6,135,74,621,14,825,85,10,,,23,2,0,0,11,0,1,1
332000011609,URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,2016,33200001,NYC GEOG DIST 20,MARIELA GRAHAM,4200 16TH AVE,BROOKLYN,7184383893,6-12,40,2,5,12,30,10,25,7,18,166,29,199,54,27,,,3,0,0,0,2,0,1,0
332100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #21,2016,33210001,NYC GEOG DIST 21,ISABEL DIMOLA,501 WEST AVE,BROOKLYN,7186480209,"PK-12, UE, US",2260,20,1,262,12,231,10,1313,58,6450,13,8545,1034,12,14,11,307,5,41,0,111,6,41,0
332100010090,PS 90 EDNA COHEN SCHOOL,2016,33210001,NYC GEOG DIST 21,GRETA HAWKINS,2840 W 12TH ST,BROOKLYN,7187873333,"K-5, UE",51,1,2,2,4,13,25,24,47,171,7,210,15,7,,,7,0,0,0,2,0,1,0
332100010095,PS 95 GRAVESEND (THE),2016,33210001,NYC GEOG DIST 21,JANET NDZIBAH,345 VAN SICKLEN ST,BROOKLYN,7184495050,"K-8, UE, US",64,0,0,7,11,2,3,39,61,173,10,221,21,10,,,11,0,0,0,3,0,1,0
332100010096,IS 96 SETH LOW,2016,33210001,NYC GEOG DIST 21,ERIN LYNCH,99 AVE P,BROOKLYN,7182361344,"5-8, UE, US",51,1,2,15,29,5,10,24,47,207,31,257,70,27,,,6,0,0,0,3,0,1,0
332100010097,PS 97 HIGHLAWN (THE),2016,33210001,NYC GEOG DIST 21,IRINA CABELLO,1855 STILLWELL AVE,BROOKLYN,7186727550,"K-5, UE",59,0,0,0,0,3,5,36,61,55,0,88,1,1,,,6,0,0,0,2,0,1,0
332100010098,IS 98 BAY ACADEMY,2016,33210001,NYC GEOG DIST 21,MARIA TIMO,1401 EMMONS AVE,BROOKLYN,7188919005,6-8,71,1,1,19,27,7,10,47,66,88,28,109,30,28,,,5,0,0,0,3,0,1,0
332100010099,PS 99 ISAAC ASIMOV,2016,33210001,NYC GEOG DIST 21,GREGORY PIRRAGLIA,1120 E 10TH ST,BROOKLYN,7183389201,"K-8, UE, US",55,0,0,4,7,6,11,36,65,169,7,248,17,7,,,4,0,0,0,0,2,1,0
332100010100,PS 100 CONEY ISLAND SCHOOL (THE),2016,33210001,NYC GEOG DIST 21,KATHERINE MOLONEY,2951 W 3RD ST,BROOKLYN,7183822760,"K-5, UE",47,0,0,2,4,1,2,29,62,173,5,204,9,4,,,7,1,0,0,1,0,1,0
332100010101,PS 101 VERRAZANO (THE),2016,33210001,NYC GEOG DIST 21,GREGG KORROL,2360 BENSON AVE,BROOKLYN,7183720221,"K-5, UE",63,0,0,0,0,3,5,44,70,53,0,90,0,0,,,8,0,0,0,2,0,1,0
332100010121,PS 121 NELSON A ROCKEFELLER,2016,33210001,NYC GEOG DIST 21,ANTHONY MUNGIOLI,5301 20TH AVE,BROOKLYN,7183778845,K-8,48,0,0,3,6,9,19,23,48,146,1,199,19,10,,,9,1,0,0,1,0,1,0
332100010128,PS 128 BENSONHURST,2016,33210001,NYC GEOG DIST 21,JESSICA DRZEWUCKI,2075 84TH ST,BROOKLYN,7183735900,K-5,34,0,0,0,0,5,15,16,47,117,0,182,0,0,,,4,0,0,0,1,0,1,0
332100010153,PS 153 HOMECREST,2016,33210001,NYC GEOG DIST 21,CARL SANTA MARIA,1970 HOMECREST AVE,BROOKLYN,7183754484,"K-5, UE",42,1,2,3,7,6,14,24,57,122,11,166,14,8,,,6,0,0,0,1,0,1,0
332100010177,PS 177 MARLBORO (THE),2016,33210001,NYC GEOG DIST 21,SHOSHANA SINGER,346 AVE P,BROOKLYN,7183759506,K-5,64,0,0,5,8,4,6,46,72,66,9,138,10,7,,,9,0,0,0,3,0,1,0
332100010188,PS 188 MICHAEL E BERDY,2016,33210001,NYC GEOG DIST 21,FREDERICK TUDDA,3314 NEPTUNE AVE,BROOKLYN,7182657580,"K-5, UE",37,0,0,1,3,0,0,27,73,80,4,109,4,4,,,5,0,0,0,1,0,1,0
332100010199,PS 199 FREDERICK WACHTEL,2016,33210001,NYC GEOG DIST 21,ROSALIA BACARELLA,1100 ELM AVE,BROOKLYN,7183391422,"K-5, US",47,0,0,0,0,6,13,32,68,44,0,114,0,0,,,8,0,0,0,1,0,1,0
332100010209,PS 209 MARGARET MEAD,2016,33210001,NYC GEOG DIST 21,FRANCES NOVELLA-LOCURCIO,2609 E 7TH ST,BROOKLYN,7187431954,"K-8, UE, US",55,0,0,13,24,2,4,38,69,131,27,176,41,23,,,11,0,0,0,2,0,1,0
332100010212,PS 212 LADY DEBORAH MOODY,2016,33210001,NYC GEOG DIST 21,JOSEPHINE MARSELLA,87 BAY 49TH ST,BROOKLYN,7182664841,"K-5, UE",56,0,0,0,0,4,7,30,54,109,0,160,0,0,,,10,0,0,0,1,0,1,0
332100010215,PS 215 MORRIS H WEISS,2016,33210001,NYC GEOG DIST 21,ANTONELLA BOVE,415 AVE S,BROOKLYN,7183392464,"K-5, UE",55,0,0,0,0,7,13,35,64,82,0,118,0,0,,,11,0,0,0,2,1,1,0
332100010216,PS 216 ARTURO TOSCANINI,2016,33210001,NYC GEOG DIST 21,DONNA NEGLIA,350 AVE X,BROOKLYN,7186452862,"K-5, UE",44,0,0,0,0,2,5,31,70,157,0,203,0,0,,,5,0,0,0,1,0,1,0
332100010225,PS 225 EILEEN E ZAGLIN (THE),2016,33210001,NYC GEOG DIST 21,MICHAEL COSMAI,1075 OCEANVIEW AVE,BROOKLYN,7187439793,"K-8, UE, US",76,1,1,9,12,10,13,46,61,218,12,297,36,12,,,13,0,0,0,2,0,1,0
332100010226,PS 226 ALFRED DE B MASON,2016,33210001,NYC GEOG DIST 21,SHERRY TANNENBAUM,6006 23RD AVE,BROOKLYN,7182344940,"K-8, UE, US",83,0,0,3,4,7,8,55,66,205,5,298,11,4,,,14,0,0,0,3,0,1,0
332100010228,IS 228 DAVID A BOODY,2016,33210001,NYC GEOG DIST 21,DOMINICK D'ANGELO,228 AVE S,BROOKLYN,7183757635,"5-8, US",90,1,1,27,30,12,13,28,31,273,34,332,110,33,,,5,1,0,0,5,0,1,0
332100010238,PS 238 ANNE SULLIVAN,2016,33210001,NYC GEOG DIST 21,HARLA JOY MUSOFF-WEISS,1633 E 8TH ST,BROOKLYN,7183394355,"K-8, UE, US",55,0,0,3,5,8,15,33,60,133,6,225,10,4,,,14,0,0,0,2,0,1,0
332100010239,MARK TWAIN IS 239 FOR THE GIFTED AND TALENTED,2016,33210001,NYC GEOG DIST 21,KAREN DITOLLA,2401 NEPTUNE AVE,BROOKLYN,7182660814,"5-8, US",74,0,0,17,23,2,3,46,62,271,23,313,70,22,,,5,1,0,0,2,0,1,0
332100010253,PS 253,2016,33210001,NYC GEOG DIST 21,LISA DITILLO-SPERONI,601 OCEANVIEW AVE,BROOKLYN,7183323331,K-5,67,0,0,1,1,8,12,33,49,197,2,280,4,1,,,6,0,0,0,3,0,1,0
332100010281,IS 281 JOSEPH B CAVALLARO,2016,33210001,NYC GEOG DIST 21,MARIA BENDER,8787 24TH AVE,BROOKLYN,7189966706,"5-8, UE, US",72,0,0,15,21,3,4,38,53,207,18,290,52,18,,,8,0,0,0,3,0,1,0
332100010288,PS 288 SHIRLEY TANYHILL (THE),2016,33210001,NYC GEOG DIST 21,QADIR DIXON,2950 W 25TH ST,BROOKLYN,7183822100,"K-8, UE",42,0,0,4,10,3,7,19,45,58,17,85,17,20,,,6,0,0,0,2,0,1,0
332100010303,IS 303 HERBERT S EISENBERG,2016,33210001,NYC GEOG DIST 21,CARMEN AMADOR,501 WEST AVE,BROOKLYN,7189960100,"6-8, US",36,0,0,5,14,5,14,23,64,110,15,136,19,14,,,4,0,0,0,2,0,1,0
332100010329,PS 329 SURFSIDE,2016,33210001,NYC GEOG DIST 21,SALEMA MARBURY,2929 W 30TH ST,BROOKLYN,7189963800,"K-5, UE",33,0,0,1,3,5,15,9,27,125,5,160,8,5,,,6,0,0,0,2,0,1,0
