ENTITY_CD,SCHOOL_NAME,YEAR,DISTRICT_CD,DISTRICT_NAME,BOCES_CD,BOCES_NAME,COUNTY_CD,COUNTY_NAME,NEEDS_INDEX
030200010012,THEODORE ROOSEVELT SCHOOL,2014,03020001,BINGHAMTON CITY SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,3
030200010014,WOODROW WILSON SCHOOL,2014,03020001,BINGHAMTON CITY SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,3
030200010015,EAST MIDDLE SCHOOL,2014,03020001,BINGHAMTON CITY SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,3
030200010016,WEST MIDDLE SCHOOL,2014,03020001,BINGHAMTON CITY SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,3
030200010021,BINGHAMTON HIGH SCHOOL,2014,03020001,BINGHAMTON CITY SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,3
030200010022,HORACE MANN SCHOOL,2014,03020001,BINGHAMTON CITY SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,3
030501040001,W A OLMSTED ELEMENTARY SCHOOL,2014,03050104,HARPURSVILLE CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,4
030501040003,HARPURSVILLE JUNIOR-SENIOR HIGH SCHOOL,2014,03050104,HARPURSVILLE CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,4
030601060001,BROOKSIDE ELEMENTARY SCHOOL,2014,03060106,SUSQUEHANNA VALLEY CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,5
030601060004,F P DONNELLY SCHOOL,2014,03060106,SUSQUEHANNA VALLEY CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,5
030601060005,RICHARD T STANK MIDDLE SCHOOL,2014,03060106,SUSQUEHANNA VALLEY CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,5
030601060006,SUSQUEHANNA VALLEY SENIOR HIGH SCHOOL,2014,03060106,SUSQUEHANNA VALLEY CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,5
030701060001,CHENANGO VALLEY HIGH SCHOOL,2014,03070106,CHENANGO VALLEY CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,4
030701060003,CHENANGO BRIDGE ELEMENTARY SCHOOL,2014,03070106,CHENANGO VALLEY CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,3
030701060004,PORT DICKINSON ELEMENTARY SCHOOL,2014,03070106,CHENANGO VALLEY CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,4
030701060005,CHENANGO VALLEY MIDDLE SCHOOL,2014,03070106,CHENANGO VALLEY CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,4
031101060003,HOMER BRINK SCHOOL,2014,03110106,MAINE-ENDWELL CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,5
031101060004,MAINE MEMORIAL SCHOOL,2014,03110106,MAINE-ENDWELL CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,5
031101060005,MAINE-ENDWELL MIDDLE SCHOOL,2014,03110106,MAINE-ENDWELL CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,5
031101060006,MAINE-ENDWELL SENIOR HIGH SCHOOL,2014,03110106,MAINE-ENDWELL CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,5
031301040002,DEPOSIT ELEMENTARY SCHOOL,2014,03130104,DEPOSIT CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,4
031301040003,DEPOSIT MIDDLE-SENIOR HIGH SCHOOL,2014,03130104,DEPOSIT CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,4
031401060002,TIOUGHNIOGA RIVERSIDE ACADEMY,2014,03140106,WHITNEY POINT CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,4
031401060004,WHITNEY POINT SENIOR HIGH SCHOOL,2014,03140106,WHITNEY POINT CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,4
031401060005,CARYL E ADAMS PRIMARY SCHOOL,2014,03140106,WHITNEY POINT CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,4
031501060001,CHARLES F JOHNSON JR ELEMENTARY SCHOOL,2014,03150106,UNION-ENDICOTT CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,5
031501060002,GEORGE F JOHNSON ELEMENTARY SCHOOL,2014,03150106,UNION-ENDICOTT CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,5
031501060009,JENNIE F SNAPP MIDDLE SCHOOL,2014,03150106,UNION-ENDICOTT CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,5
031501060012,UNION-ENDICOTT HIGH SCHOOL,2014,03150106,UNION-ENDICOTT CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,5
031501060013,THOMAS J WATSON SR ELEMENTARY SCHOOL,2014,03150106,UNION-ENDICOTT CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,5
031501060014,ANN G MCGUINNESS ELEMENTAR SCHOOL,2014,03150106,UNION-ENDICOTT CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,5
031502060001,JOHNSON CITY ELEMENTARY/INTERMEDIATE SCHOOL,2014,03150206,JOHNSON CITY CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,3
031502060003,JOHNSON CITY ELEMENTARY/PRIMARY SCHOOL,2014,03150206,JOHNSON CITY CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,3
031502060005,JOHNSON CITY MIDDLE SCHOOL,2014,03150206,JOHNSON CITY CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,3
031502060006,JOHNSON CITY SENIOR HIGH SCHOOL,2014,03150206,JOHNSON CITY CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,3
031601060021,AFRICAN ROAD ELEMENTARY SCHOOL,2014,03160106,VESTAL CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,5
031601060022,CLAYTON AVENUE ELEMENTARY SCHOOL,2014,03160106,VESTAL CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,5
031601060023,GLENWOOD ELEMENTARY SCHOOL,2014,03160106,VESTAL CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,5
031601060026,TIOGA HILLS ELEMENTARY SCHOOL,2014,03160106,VESTAL CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,5
031601060028,VESTAL HILLS ELEMENTARY SCHOOL,2014,03160106,VESTAL CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,5
031601060041,VESTAL MIDDLE SCHOOL,2014,03160106,VESTAL CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,5
031601060051,VESTAL SENIOR HIGH SCHOOL,2014,03160106,VESTAL CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,5
031701060002,FLOYD BELL ELEMENTARY SCHOOL,2014,03170106,WINDSOR CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,5
031701060003,C R WEEKS ELEMENTARY SCHOOL,2014,03170106,WINDSOR CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,5
031701060004,A F PALMER ELEMENTARY SCHOOL / WINDSOR CENTRAL MIDDLE SCHOOL,2014,03170106,WINDSOR CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,5
031701060007,WINDSOR CENTRAL HIGH SCHOOL,2014,03170106,WINDSOR CENTRAL SCHOOL DISTRICT,0390,BOCES BROOME-DELAWARE-TIOGA,03,BROOME,5
040204040001,WEST VALLEY CENTRAL SCHOOL,2014,04020404,WEST VALLEY CENTRAL SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,5
040302060001,ALLEGANY-LIMESTONE HIGH SCHOOL,2014,04030206,ALLEGANY-LIMESTONE CENTRAL SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,5
040302060002,ALLEGANY-LIMESTONE ELEMENTARY SCHOOL,2014,04030206,ALLEGANY-LIMESTONE CENTRAL SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,5
040302060004,ALLEGANY-LIMESTONE MIDDLE SCHOOL,2014,04030206,ALLEGANY-LIMESTONE CENTRAL SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,5
040901040001,ELLICOTTVILLE ELEMENTARY SCHOOL,2014,04090104,ELLICOTTVILLE CENTRAL SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,5
040901040002,ELLICOTTVILLE MIDDLE SCHOOL HIGH SCHOOL,2014,04090104,ELLICOTTVILLE CENTRAL SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,5
041101040002,FRANKLINVILLE JUNIOR-SENIOR HIGH SCHOOL,2014,04110104,FRANKLINVILLE CENTRAL SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,4
041101040003,FRANKLINVILLE ELEMENTARY SCHOOL,2014,04110104,FRANKLINVILLE CENTRAL SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,4
041401040001,HINSDALE CENTRAL SCHOOL,2014,04140104,HINSDALE CENTRAL SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,4
042302040002,CATTARAUGUS-LITTLE VALLEY ELEMENTARY SCHOOL,2014,04230204,CATTARAUGUS-LITTLE VALLEY CENTRAL SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,5
042302040003,CATTARAUGUS-LITTLE VALLEY HIGH SCHOOL,2014,04230204,CATTARAUGUS-LITTLE VALLEY CENTRAL SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,5
042302040004,CATTARAUGUS-LITTLE VALLEY MIDDLE SCHOOL,2014,04230204,CATTARAUGUS-LITTLE VALLEY CENTRAL SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,5
042400010002,WASHINGTON WEST ELEMENTARY SCHOOL,2014,04240001,OLEAN CITY SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,3
042400010004,EAST VIEW ELEMENTARY SCHOOL,2014,04240001,OLEAN CITY SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,3
042400010013,OLEAN SENIOR HIGH SCHOOL,2014,04240001,OLEAN CITY SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,3
042400010016,OLEAN INTERMEDIATE-MIDDLE SCHOOL,2014,04240001,OLEAN CITY SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,3
042801060001,GOWANDA ELEMENTARY SCHOOL,2014,04280106,GOWANDA CENTRAL SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,04,CATTARAUGUS,4
042801060005,GOWANDA MIDDLE SCHOOL,2014,04280106,GOWANDA CENTRAL SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,04,CATTARAUGUS,4
042801060006,GOWANDA HIGH SCHOOL,2014,04280106,GOWANDA CENTRAL SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,04,CATTARAUGUS,4
042901040001,PORTVILLE ELEMENTARY SCHOOL,2014,04290104,PORTVILLE CENTRAL SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,5
042901040002,PORTVILLE JUNIOR-SENIOR HIGH SCHOOL,2014,04290104,PORTVILLE CENTRAL SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,5
043001040002,RANDOLPH SENIOR HIGH SCHOOL,2014,04300104,RANDOLPH CENTRAL SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,4
043001040003,G N CHAPMAN ELEMENTARY SCHOOL,2014,04300104,RANDOLPH CENTRAL SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,4
043011020001,RANDOLPH ACADEMY,2014,04301102,RANDOLPH ACADEMY UNION FREE SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,5
043011020002,RANDOLPH ACADEMY-HOPEVALE CAMPUS,2014,04301102,RANDOLPH ACADEMY UNION FREE SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,ERIE,5
043200050002,SALAMANCA JUNIOR/SENIOR HIGH SCHOOL,2014,04320005,SALAMANCA CITY SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,4
050401040001,CATO-MERIDIAN ELEMENTARY SCHOOL,2014,05040104,CATO-MERIDIAN CENTRAL SCHOOL DISTRICT,0590,BOCES CAYUGA-ONONDAGA,05,CAYUGA,5
050401040002,CATO-MERIDIAN MIDDLE SCHOOL,2014,05040104,CATO-MERIDIAN CENTRAL SCHOOL DISTRICT,0590,BOCES CAYUGA-ONONDAGA,05,CAYUGA,5
050401040003,CATO-MERIDIAN SENIOR HIGH SCHOOL,2014,05040104,CATO-MERIDIAN CENTRAL SCHOOL DISTRICT,0590,BOCES CAYUGA-ONONDAGA,05,CAYUGA,5
050701040005,SOUTHERN CAYUGA  7-12 SECONDARY SCHOOL,2014,05070104,SOUTHERN CAYUGA CENTRAL SCHOOL DISTRICT,0590,BOCES CAYUGA-ONONDAGA,05,CAYUGA,5
050701040007,SOUTHERN CAYUGA ELEMENTARY SCHOOL,2014,05070104,SOUTHERN CAYUGA CENTRAL SCHOOL DISTRICT,0590,BOCES CAYUGA-ONONDAGA,05,CAYUGA,5
051101040001,A A GATES ELEMENTARY SCHOOL,2014,05110104,PORT BYRON CENTRAL SCHOOL DISTRICT,0590,BOCES CAYUGA-ONONDAGA,05,CAYUGA,5
051101040004,PORT BYRON SENIOR HIGH SCHOOL,2014,05110104,PORT BYRON CENTRAL SCHOOL DISTRICT,0590,BOCES CAYUGA-ONONDAGA,05,CAYUGA,5
051301040001,MILLARD FILLMORE ELEMENTARY SCHOOL,2014,05130104,MORAVIA CENTRAL SCHOOL DISTRICT,0590,BOCES CAYUGA-ONONDAGA,05,CAYUGA,5
051301040003,MORAVIA JUNIOR-SENIOR HIGH SCHOOL,2014,05130104,MORAVIA CENTRAL SCHOOL DISTRICT,0590,BOCES CAYUGA-ONONDAGA,05,CAYUGA,5
051901040002,ANDREW J SMITH ELEMENTARY SCHOOL,2014,05190104,UNION SPRINGS CENTRAL SCHOOL DISTRICT,0590,BOCES CAYUGA-ONONDAGA,05,CAYUGA,5
051901040003,CAYUGA ELEMENTARY SCHOOL,2014,05190104,UNION SPRINGS CENTRAL SCHOOL DISTRICT,0590,BOCES CAYUGA-ONONDAGA,05,CAYUGA,5
051901040005,UNION SPRINGS MIDDLE SCHOOL HIGH SCHOOL,2014,05190104,UNION SPRINGS CENTRAL SCHOOL DISTRICT,0590,BOCES CAYUGA-ONONDAGA,05,CAYUGA,5
141701040002,HAROLD O BRUMSTED ELEMENTARY SCHOOL,2014,14170104,HOLLAND CENTRAL SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,14,ERIE,5
141800010005,LACKAWANNA MIDDLE SCHOOL,2014,14180001,LACKAWANNA CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,3
141800010008,LACKAWANNA HIGH SCHOOL,2014,14180001,LACKAWANNA CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,3
141800010010,TRUMAN ELEMENTARY SCHOOL,2014,14180001,LACKAWANNA CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,3
141800010011,MARTIN ROAD ELEMENTARY SCHOOL,2014,14180001,LACKAWANNA CITY SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,3
141800860044,GLOBAL CONCEPTS CHARTER SCHOOL,2014,,,1491,BOCES ERIE 1,14,ERIE,7
141901060001,JOHN A SCIOLE ELEMENTARY SCHOOL,2014,14190106,LANCASTER CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
141901060004,COMO PARK ELEMENTARY SCHOOL,2014,14190106,LANCASTER CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
141901060005,COURT STREET ELEMENTARY SCHOOL,2014,14190106,LANCASTER CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
141901060006,HILLVIEW ELEMENTARY SCHOOL,2014,14190106,LANCASTER CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
141901060007,LANCASTER MIDDLE SCHOOL,2014,14190106,LANCASTER CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
141901060008,LANCASTER HIGH SCHOOL,2014,14190106,LANCASTER CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
141901060010,WILLIAM STREET SCHOOL,2014,14190106,LANCASTER CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
142101040001,AKRON ELEMENTARY SCHOOL,2014,14210104,AKRON CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
142101040002,AKRON HIGH SCHOOL,2014,14210104,AKRON CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
142101040003,AKRON MIDDLE SCHOOL,2014,14210104,AKRON CENTRAL SCHOOL DISTRICT,1491,BOCES ERIE 1,14,ERIE,5
142201040001,NORTH COLLINS JUNIOR-SENIOR HIGH SCHOOL,2014,14220104,NORTH COLLINS CENTRAL SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,14,ERIE,5
142201040002,NORTH COLLINS ELEMENTARY SCHOOL,2014,14220104,NORTH COLLINS CENTRAL SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,14,ERIE,5
142301060001,WINDOM ELEMENTARY SCHOOL,2014,14230106,ORCHARD PARK CENTRAL SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,14,ERIE,6
142301060002,ORCHARD PARK MIDDLE SCHOOL,2014,14230106,ORCHARD PARK CENTRAL SCHOOL DISTRICT,1492,BOCES ERIE 2-CHAUTAUQUA-CATTARAUGUS,14,ERIE,6
043200050004,PROSPECT ELEMENTARY SCHOOL,2014,04320005,SALAMANCA CITY SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,4
043200050005,SENECA ELEMENTARY SCHOOL,2014,04320005,SALAMANCA CITY SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,4
043501060001,DELEVAN ELEMENTARY SCHOOL,2014,04350106,YORKSHIRE-PIONEER CENTRAL SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,4
043501060004,PIONEER MIDDLE SCHOOL,2014,04350106,YORKSHIRE-PIONEER CENTRAL SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,4
043501060005,ARCADE ELEMENTARY SCHOOL,2014,04350106,YORKSHIRE-PIONEER CENTRAL SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,4
043501060006,PIONEER SENIOR HIGH SCHOOL,2014,04350106,YORKSHIRE-PIONEER CENTRAL SCHOOL DISTRICT,0490,BOCES CATTAR-ALLEGANY-ERIE-WYOMING,04,CATTARAUGUS,4
050100010002,CASEY PARK ELEMENTARY SCHOOL,2014,05010001,AUBURN CITY SCHOOL DISTRICT,0590,BOCES CAYUGA-ONONDAGA,05,CAYUGA,3
050100010004,GENESEE STREET ELEMENTARY SCHOOL,2014,05010001,AUBURN CITY SCHOOL DISTRICT,0590,BOCES CAYUGA-ONONDAGA,05,CAYUGA,3
050100010005,HERMAN AVENUE ELEMENTARY SCHOOL,2014,05010001,AUBURN CITY SCHOOL DISTRICT,0590,BOCES CAYUGA-ONONDAGA,05,CAYUGA,3
050100010007,OWASCO ELEMENTARY SCHOOL,2014,05010001,AUBURN CITY SCHOOL DISTRICT,0590,BOCES CAYUGA-ONONDAGA,05,CAYUGA,3
050100010008,WILLIAM H SEWARD ELEMENTARY SCHOOL,2014,05010001,AUBURN CITY SCHOOL DISTRICT,0590,BOCES CAYUGA-ONONDAGA,05,CAYUGA,3
050100010009,AUBURN JUNIOR HIGH SCHOOL,2014,05010001,AUBURN CITY SCHOOL DISTRICT,0590,BOCES CAYUGA-ONONDAGA,05,CAYUGA,3
050100010013,AUBURN HIGH SCHOOL,2014,05010001,AUBURN CITY SCHOOL DISTRICT,0590,BOCES CAYUGA-ONONDAGA,05,CAYUGA,3
050301040002,WEEDSPORT JUNIOR-SENIOR HIGH SCHOOL,2014,05030104,WEEDSPORT CENTRAL SCHOOL DISTRICT,0590,BOCES CAYUGA-ONONDAGA,05,CAYUGA,5
050301040003,WEEDSPORT ELEMENTARY SCHOOL,2014,05030104,WEEDSPORT CENTRAL SCHOOL DISTRICT,0590,BOCES CAYUGA-ONONDAGA,05,CAYUGA,5
120906040002,HANCOCK JUNIOR-SENIOR HIGH SCHOOL,2014,12090604,HANCOCK CENTRAL SCHOOL DISTRICT,1290,BOCES DELAW-CHENANGO-MADISON-OTSEGO,12,DELAWARE,4
121401040001,MARGARETVILLE CENTRAL SCHOOL,2014,12140104,MARGARETVILLE CENTRAL SCHOOL DISTRICT,1990,BOCES OTSEGO-DELAW-SCHOHARIE-GREENE,12,DELAWARE,4
121502040001,ROXBURY CENTRAL SCHOOL,2014,12150204,ROXBURY CENTRAL SCHOOL DISTRICT,1990,BOCES OTSEGO-DELAW-SCHOHARIE-GREENE,12,DELAWARE,5
121601060002,SIDNEY ELEMENTARY SCHOOL,2014,12160106,SIDNEY CENTRAL SCHOOL DISTRICT,1290,BOCES DELAW-CHENANGO-MADISON-OTSEGO,12,DELAWARE,4
121601060005,SIDNEY MIDDLE SCHOOL,2014,12160106,SIDNEY CENTRAL SCHOOL DISTRICT,1290,BOCES DELAW-CHENANGO-MADISON-OTSEGO,12,DELAWARE,4
121601060006,SIDNEY HIGH SCHOOL,2014,12160106,SIDNEY CENTRAL SCHOOL DISTRICT,1290,BOCES DELAW-CHENANGO-MADISON-OTSEGO,12,DELAWARE,4
121701040001,STAMFORD CENTRAL SCHOOL,2014,12170104,STAMFORD CENTRAL SCHOOL DISTRICT,1990,BOCES OTSEGO-DELAW-SCHOHARIE-GREENE,12,DELAWARE,4
121702040001,SOUTH KORTRIGHT CENTRAL SCHOOL,2014,12170204,SOUTH KORTRIGHT CENTRAL SCHOOL DISTRICT,1990,BOCES OTSEGO-DELAW-SCHOHARIE-GREENE,12,DELAWARE,5
121901040001,TOWNSEND ELEMENTARY SCHOOL,2014,12190104,WALTON CENTRAL SCHOOL DISTRICT,1290,BOCES DELAW-CHENANGO-MADISON-OTSEGO,12,DELAWARE,4
121901040002,WALTON HIGH SCHOOL,2014,12190104,WALTON CENTRAL SCHOOL DISTRICT,1290,BOCES DELAW-CHENANGO-MADISON-OTSEGO,12,DELAWARE,4
121901040003,WALTON MIDDLE SCHOOL,2014,12190104,WALTON CENTRAL SCHOOL DISTRICT,1290,BOCES DELAW-CHENANGO-MADISON-OTSEGO,12,DELAWARE,4
130200010001,J V FORRESTAL ELEMENTARY SCHOOL,2014,13020001,BEACON CITY SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
130200010002,SOUTH AVENUE SCHOOL,2014,13020001,BEACON CITY SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
130200010003,GLENHAM SCHOOL,2014,13020001,BEACON CITY SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
130200010004,ROMBOUT MIDDLE SCHOOL,2014,13020001,BEACON CITY SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
130200010005,BEACON HIGH SCHOOL,2014,13020001,BEACON CITY SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
130200010006,SARGENT SCHOOL,2014,13020001,BEACON CITY SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
130502020001,WINGDALE ELEMENTARY SCHOOL,2014,13050202,DOVER UNION FREE SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
130502020002,DOVER ELEMENTARY SCHOOL,2014,13050202,DOVER UNION FREE SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
130502020003,DOVER HIGH SCHOOL,2014,13050202,DOVER UNION FREE SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
130502020004,DOVER MIDDLE SCHOOL,2014,13050202,DOVER UNION FREE SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
130801060002,NETHERWOOD SCHOOL,2014,13080106,HYDE PARK CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
130801060003,RALPH R SMITH SCHOOL,2014,13080106,HYDE PARK CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
130801060005,VIOLET AVENUE SCHOOL,2014,13080106,HYDE PARK CENTRAL SCHOOL DISTRICT,1390,BOCES DUTCHESS,13,DUTCHESS,5
